Assessment ID,Species or Taxon,Common Names,Year Assessed,Countries,Publication,Criteria system,Status,Publication citation,Scope
226223,"Rhinolophus luctus Temminck, 1834",Woolly Horseshoe Bat,2011,Nepal,The Status of Nepal's Mammals: The National Red List Series,IUCN,"Least Concern
LC","Jnawali, S.R., Baral, H.S., Lee, S., Acharya, K.P., Upadhyay, G.P., Pandey, M., Shrestha, R., Joshi, D., Laminchhane, B.R., Griffiths, J., Khatiwada, A. P., Subedi, N., and Amin, R. (compilers) (2011) The Status of Nepal Mammals: The National Red List Series, Department of National Parks and Wildlife Conservation Kathmandu, Nepal.",National
226224,"Rhinolophus macrotis Blyth, 1844",Big-eared Horseshoe Bat,2011,Nepal,The Status of Nepal's Mammals: The National Red List Series,IUCN,"Least Concern
LC","Jnawali, S.R., Baral, H.S., Lee, S., Acharya, K.P., Upadhyay, G.P., Pandey, M., Shrestha, R., Joshi, D., Laminchhane, B.R., Griffiths, J., Khatiwada, A. P., Subedi, N., and Amin, R. (compilers) (2011) The Status of Nepal Mammals: The National Red List Series, Department of National Parks and Wildlife Conservation Kathmandu, Nepal.",National
226225,"Rhinolophus pearsonii Horsfield, 1851",Pearson's Horseshoe Bat,2011,Nepal,The Status of Nepal's Mammals: The National Red List Series,IUCN,"Least Concern
LC","Jnawali, S.R., Baral, H.S., Lee, S., Acharya, K.P., Upadhyay, G.P., Pandey, M., Shrestha, R., Joshi, D., Laminchhane, B.R., Griffiths, J., Khatiwada, A. P., Subedi, N., and Amin, R. (compilers) (2011) The Status of Nepal Mammals: The National Red List Series, Department of National Parks and Wildlife Conservation Kathmandu, Nepal.",National
226226,"Rhinolophus pusillus Temminck, 1834",Least Horseshoe Bat,2011,Nepal,The Status of Nepal's Mammals: The National Red List Series,IUCN,"Least Concern
LC","Jnawali, S.R., Baral, H.S., Lee, S., Acharya, K.P., Upadhyay, G.P., Pandey, M., Shrestha, R., Joshi, D., Laminchhane, B.R., Griffiths, J., Khatiwada, A. P., Subedi, N., and Amin, R. (compilers) (2011) The Status of Nepal Mammals: The National Red List Series, Department of National Parks and Wildlife Conservation Kathmandu, Nepal.",National
226227,"Rhinolophus sinicus K. Andersen, 1905",Chinese Horseshoe Bat,2011,Nepal,The Status of Nepal's Mammals: The National Red List Series,IUCN,"Least Concern
LC","Jnawali, S.R., Baral, H.S., Lee, S., Acharya, K.P., Upadhyay, G.P., Pandey, M., Shrestha, R., Joshi, D., Laminchhane, B.R., Griffiths, J., Khatiwada, A. P., Subedi, N., and Amin, R. (compilers) (2011) The Status of Nepal Mammals: The National Red List Series, Department of National Parks and Wildlife Conservation Kathmandu, Nepal.",National
226228,"Rhinolophus subbadius Blyth, 1844",Little Nepalese Horseshoe Bat,2011,Nepal,The Status of Nepal's Mammals: The National Red List Series,IUCN,"Data Deficient
DD","Jnawali, S.R., Baral, H.S., Lee, S., Acharya, K.P., Upadhyay, G.P., Pandey, M., Shrestha, R., Joshi, D., Laminchhane, B.R., Griffiths, J., Khatiwada, A. P., Subedi, N., and Amin, R. (compilers) (2011) The Status of Nepal Mammals: The National Red List Series, Department of National Parks and Wildlife Conservation Kathmandu, Nepal.",National
226229,"Rousettus leschenaultii (Desmarest, 1820)",Leschenault's Rousette,2011,Nepal,The Status of Nepal's Mammals: The National Red List Series,IUCN,"Least Concern
LC","Jnawali, S.R., Baral, H.S., Lee, S., Acharya, K.P., Upadhyay, G.P., Pandey, M., Shrestha, R., Joshi, D., Laminchhane, B.R., Griffiths, J., Khatiwada, A. P., Subedi, N., and Amin, R. (compilers) (2011) The Status of Nepal Mammals: The National Red List Series, Department of National Parks and Wildlife Conservation Kathmandu, Nepal.",National
226230,"Rucervus duvaucelii (G. Cuvier, 1823)",Swamp Deer,2011,Nepal,The Status of Nepal's Mammals: The National Red List Series,IUCN,"Endangered
EN","Jnawali, S.R., Baral, H.S., Lee, S., Acharya, K.P., Upadhyay, G.P., Pandey, M., Shrestha, R., Joshi, D., Laminchhane, B.R., Griffiths, J., Khatiwada, A. P., Subedi, N., and Amin, R. (compilers) (2011) The Status of Nepal Mammals: The National Red List Series, Department of National Parks and Wildlife Conservation Kathmandu, Nepal.",National
226231,"Rusa unicolor (Kerr, 1792)",Sambar,2011,Nepal,The Status of Nepal's Mammals: The National Red List Series,IUCN,"Vulnerable
VU","Jnawali, S.R., Baral, H.S., Lee, S., Acharya, K.P., Upadhyay, G.P., Pandey, M., Shrestha, R., Joshi, D., Laminchhane, B.R., Griffiths, J., Khatiwada, A. P., Subedi, N., and Amin, R. (compilers) (2011) The Status of Nepal Mammals: The National Red List Series, Department of National Parks and Wildlife Conservation Kathmandu, Nepal.",National
226232,"Scotomanes ornatus (Blyth, 1851)",Harlequin Bat,2011,Nepal,The Status of Nepal's Mammals: The National Red List Series,IUCN,"Endangered
EN","Jnawali, S.R., Baral, H.S., Lee, S., Acharya, K.P., Upadhyay, G.P., Pandey, M., Shrestha, R., Joshi, D., Laminchhane, B.R., Griffiths, J., Khatiwada, A. P., Subedi, N., and Amin, R. (compilers) (2011) The Status of Nepal Mammals: The National Red List Series, Department of National Parks and Wildlife Conservation Kathmandu, Nepal.",National
226233,"Scotophilus heathii (Horsfield, 1831)",Greater Asiatic Yellow House Bat,2011,Nepal,The Status of Nepal's Mammals: The National Red List Series,IUCN,"Least Concern
LC","Jnawali, S.R., Baral, H.S., Lee, S., Acharya, K.P., Upadhyay, G.P., Pandey, M., Shrestha, R., Joshi, D., Laminchhane, B.R., Griffiths, J., Khatiwada, A. P., Subedi, N., and Amin, R. (compilers) (2011) The Status of Nepal Mammals: The National Red List Series, Department of National Parks and Wildlife Conservation Kathmandu, Nepal.",National
226234,"Scotophilus kuhlii Leach, 1821",Lesser Asiatic Yellow House Bat,2011,Nepal,The Status of Nepal's Mammals: The National Red List Series,IUCN,"Data Deficient
DD","Jnawali, S.R., Baral, H.S., Lee, S., Acharya, K.P., Upadhyay, G.P., Pandey, M., Shrestha, R., Joshi, D., Laminchhane, B.R., Griffiths, J., Khatiwada, A. P., Subedi, N., and Amin, R. (compilers) (2011) The Status of Nepal Mammals: The National Red List Series, Department of National Parks and Wildlife Conservation Kathmandu, Nepal.",National
226235,"Semnopithecus ajax (Pocock, 1928)",Himlayan Grey Langur,2011,Nepal,The Status of Nepal's Mammals: The National Red List Series,IUCN,"Data Deficient
DD","Jnawali, S.R., Baral, H.S., Lee, S., Acharya, K.P., Upadhyay, G.P., Pandey, M., Shrestha, R., Joshi, D., Laminchhane, B.R., Griffiths, J., Khatiwada, A. P., Subedi, N., and Amin, R. (compilers) (2011) The Status of Nepal Mammals: The National Red List Series, Department of National Parks and Wildlife Conservation Kathmandu, Nepal.",National
226236,"Semnopithecus hector (Pocock, 1928)",Tarai Grey Langur,2011,Nepal,The Status of Nepal's Mammals: The National Red List Series,IUCN,"Least Concern
LC","Jnawali, S.R., Baral, H.S., Lee, S., Acharya, K.P., Upadhyay, G.P., Pandey, M., Shrestha, R., Joshi, D., Laminchhane, B.R., Griffiths, J., Khatiwada, A. P., Subedi, N., and Amin, R. (compilers) (2011) The Status of Nepal Mammals: The National Red List Series, Department of National Parks and Wildlife Conservation Kathmandu, Nepal.",National
226237,"Semnopithecus schistaceus Hodgson, 1840",Nepal Grey Langur,2011,Nepal,The Status of Nepal's Mammals: The National Red List Series,IUCN,"Least Concern
LC","Jnawali, S.R., Baral, H.S., Lee, S., Acharya, K.P., Upadhyay, G.P., Pandey, M., Shrestha, R., Joshi, D., Laminchhane, B.R., Griffiths, J., Khatiwada, A. P., Subedi, N., and Amin, R. (compilers) (2011) The Status of Nepal Mammals: The National Red List Series, Department of National Parks and Wildlife Conservation Kathmandu, Nepal.",National
226238,"Sorex bedfordiae Thomas, 1911",Lesser Stripe-backed Shrew,2011,Nepal,The Status of Nepal's Mammals: The National Red List Series,IUCN,"Data Deficient
DD","Jnawali, S.R., Baral, H.S., Lee, S., Acharya, K.P., Upadhyay, G.P., Pandey, M., Shrestha, R., Joshi, D., Laminchhane, B.R., Griffiths, J., Khatiwada, A. P., Subedi, N., and Amin, R. (compilers) (2011) The Status of Nepal Mammals: The National Red List Series, Department of National Parks and Wildlife Conservation Kathmandu, Nepal.",National
226239,"Sorex excelsus G. M. Allen, 1923",Highland Shrew,2011,Nepal,The Status of Nepal's Mammals: The National Red List Series,IUCN,"Data Deficient
DD","Jnawali, S.R., Baral, H.S., Lee, S., Acharya, K.P., Upadhyay, G.P., Pandey, M., Shrestha, R., Joshi, D., Laminchhane, B.R., Griffiths, J., Khatiwada, A. P., Subedi, N., and Amin, R. (compilers) (2011) The Status of Nepal Mammals: The National Red List Series, Department of National Parks and Wildlife Conservation Kathmandu, Nepal.",National
226240,"Sorex minutus Linnaeus, 1766",Eurasian Pygmy Shrew,2011,Nepal,The Status of Nepal's Mammals: The National Red List Series,IUCN,"Data Deficient
DD","Jnawali, S.R., Baral, H.S., Lee, S., Acharya, K.P., Upadhyay, G.P., Pandey, M., Shrestha, R., Joshi, D., Laminchhane, B.R., Griffiths, J., Khatiwada, A. P., Subedi, N., and Amin, R. (compilers) (2011) The Status of Nepal Mammals: The National Red List Series, Department of National Parks and Wildlife Conservation Kathmandu, Nepal.",National
226241,"Soriculus nigrescens (Gray, 1842)",Sikkim Large-clawed Shrew,2011,Nepal,The Status of Nepal's Mammals: The National Red List Series,IUCN,"Least Concern
LC","Jnawali, S.R., Baral, H.S., Lee, S., Acharya, K.P., Upadhyay, G.P., Pandey, M., Shrestha, R., Joshi, D., Laminchhane, B.R., Griffiths, J., Khatiwada, A. P., Subedi, N., and Amin, R. (compilers) (2011) The Status of Nepal Mammals: The National Red List Series, Department of National Parks and Wildlife Conservation Kathmandu, Nepal.",National
226242,"Sphaerias blanfordi (Thomas, 1891)",Blandford's Fruit Bat,2011,Nepal,The Status of Nepal's Mammals: The National Red List Series,IUCN,"Data Deficient
DD","Jnawali, S.R., Baral, H.S., Lee, S., Acharya, K.P., Upadhyay, G.P., Pandey, M., Shrestha, R., Joshi, D., Laminchhane, B.R., Griffiths, J., Khatiwada, A. P., Subedi, N., and Amin, R. (compilers) (2011) The Status of Nepal Mammals: The National Red List Series, Department of National Parks and Wildlife Conservation Kathmandu, Nepal.",National
226243,"Suncus etruscus (Savi, 1822)",Pygmy White-toothed Shrew,2011,Nepal,The Status of Nepal's Mammals: The National Red List Series,IUCN,"Data Deficient
DD","Jnawali, S.R., Baral, H.S., Lee, S., Acharya, K.P., Upadhyay, G.P., Pandey, M., Shrestha, R., Joshi, D., Laminchhane, B.R., Griffiths, J., Khatiwada, A. P., Subedi, N., and Amin, R. (compilers) (2011) The Status of Nepal Mammals: The National Red List Series, Department of National Parks and Wildlife Conservation Kathmandu, Nepal.",National
226244,"Suncus murinus (Linnaeus, 1766)",House Shrew,2011,Nepal,The Status of Nepal's Mammals: The National Red List Series,IUCN,"Least Concern
LC","Jnawali, S.R., Baral, H.S., Lee, S., Acharya, K.P., Upadhyay, G.P., Pandey, M., Shrestha, R., Joshi, D., Laminchhane, B.R., Griffiths, J., Khatiwada, A. P., Subedi, N., and Amin, R. (compilers) (2011) The Status of Nepal Mammals: The National Red List Series, Department of National Parks and Wildlife Conservation Kathmandu, Nepal.",National
226245,"Suncus stoliczkanus (Anderson, 1877)",Anderson's Shrew,2011,Nepal,The Status of Nepal's Mammals: The National Red List Series,IUCN,"Data Deficient
DD","Jnawali, S.R., Baral, H.S., Lee, S., Acharya, K.P., Upadhyay, G.P., Pandey, M., Shrestha, R., Joshi, D., Laminchhane, B.R., Griffiths, J., Khatiwada, A. P., Subedi, N., and Amin, R. (compilers) (2011) The Status of Nepal Mammals: The National Red List Series, Department of National Parks and Wildlife Conservation Kathmandu, Nepal.",National
226246,"Sus scrofa Linnaeus, 1758",Wild Boar,2011,Nepal,The Status of Nepal's Mammals: The National Red List Series,IUCN,"Least Concern
LC","Jnawali, S.R., Baral, H.S., Lee, S., Acharya, K.P., Upadhyay, G.P., Pandey, M., Shrestha, R., Joshi, D., Laminchhane, B.R., Griffiths, J., Khatiwada, A. P., Subedi, N., and Amin, R. (compilers) (2011) The Status of Nepal Mammals: The National Red List Series, Department of National Parks and Wildlife Conservation Kathmandu, Nepal.",National
226247,"Tamiops macclellandii (Horsfield, 1840)",Himalayan Striped Squirrel,2011,Nepal,The Status of Nepal's Mammals: The National Red List Series,IUCN,"Least Concern
LC","Jnawali, S.R., Baral, H.S., Lee, S., Acharya, K.P., Upadhyay, G.P., Pandey, M., Shrestha, R., Joshi, D., Laminchhane, B.R., Griffiths, J., Khatiwada, A. P., Subedi, N., and Amin, R. (compilers) (2011) The Status of Nepal Mammals: The National Red List Series, Department of National Parks and Wildlife Conservation Kathmandu, Nepal.",National
226248,"Taphozous longimanus Hardwicke, 1825",Longed-winged Tomb Bat,2011,Nepal,The Status of Nepal's Mammals: The National Red List Series,IUCN,"Data Deficient
DD","Jnawali, S.R., Baral, H.S., Lee, S., Acharya, K.P., Upadhyay, G.P., Pandey, M., Shrestha, R., Joshi, D., Laminchhane, B.R., Griffiths, J., Khatiwada, A. P., Subedi, N., and Amin, R. (compilers) (2011) The Status of Nepal Mammals: The National Red List Series, Department of National Parks and Wildlife Conservation Kathmandu, Nepal.",National
226249,"Tatera indica (Hardwicke, 1807)",Indian Gerbil,2011,Nepal,The Status of Nepal's Mammals: The National Red List Series,IUCN,"Least Concern
LC","Jnawali, S.R., Baral, H.S., Lee, S., Acharya, K.P., Upadhyay, G.P., Pandey, M., Shrestha, R., Joshi, D., Laminchhane, B.R., Griffiths, J., Khatiwada, A. P., Subedi, N., and Amin, R. (compilers) (2011) The Status of Nepal Mammals: The National Red List Series, Department of National Parks and Wildlife Conservation Kathmandu, Nepal.",National
226250,"Tetracerus quadricornis (Blainville, 1816)",Four-horned Antelope,2011,Nepal,The Status of Nepal's Mammals: The National Red List Series,IUCN,"Data Deficient
DD","Jnawali, S.R., Baral, H.S., Lee, S., Acharya, K.P., Upadhyay, G.P., Pandey, M., Shrestha, R., Joshi, D., Laminchhane, B.R., Griffiths, J., Khatiwada, A. P., Subedi, N., and Amin, R. (compilers) (2011) The Status of Nepal Mammals: The National Red List Series, Department of National Parks and Wildlife Conservation Kathmandu, Nepal.",National
226251,"Tupaia belangeri (Wagner, 1841)",Northern Tree Shrew,2011,Nepal,The Status of Nepal's Mammals: The National Red List Series,IUCN,"Data Deficient
DD","Jnawali, S.R., Baral, H.S., Lee, S., Acharya, K.P., Upadhyay, G.P., Pandey, M., Shrestha, R., Joshi, D., Laminchhane, B.R., Griffiths, J., Khatiwada, A. P., Subedi, N., and Amin, R. (compilers) (2011) The Status of Nepal Mammals: The National Red List Series, Department of National Parks and Wildlife Conservation Kathmandu, Nepal.",National
226252,"Ursus arctos Linnaeus, 1758",Brown Bear,2011,Nepal,The Status of Nepal's Mammals: The National Red List Series,IUCN,"Critically Endangered
CR","Jnawali, S.R., Baral, H.S., Lee, S., Acharya, K.P., Upadhyay, G.P., Pandey, M., Shrestha, R., Joshi, D., Laminchhane, B.R., Griffiths, J., Khatiwada, A. P., Subedi, N., and Amin, R. (compilers) (2011) The Status of Nepal Mammals: The National Red List Series, Department of National Parks and Wildlife Conservation Kathmandu, Nepal.",National
226253,"Ursus thibetanus G.[Baron] Cuvier, 1823",Himalayan Black Bear,2011,Nepal,The Status of Nepal's Mammals: The National Red List Series,IUCN,"Endangered
EN","Jnawali, S.R., Baral, H.S., Lee, S., Acharya, K.P., Upadhyay, G.P., Pandey, M., Shrestha, R., Joshi, D., Laminchhane, B.R., Griffiths, J., Khatiwada, A. P., Subedi, N., and Amin, R. (compilers) (2011) The Status of Nepal Mammals: The National Red List Series, Department of National Parks and Wildlife Conservation Kathmandu, Nepal.",National
226254,"Vandeleuria oleracea (Bennett, 1832)",Asiatic Long-tailed Climbing Mouse,2011,Nepal,The Status of Nepal's Mammals: The National Red List Series,IUCN,"Least Concern
LC","Jnawali, S.R., Baral, H.S., Lee, S., Acharya, K.P., Upadhyay, G.P., Pandey, M., Shrestha, R., Joshi, D., Laminchhane, B.R., Griffiths, J., Khatiwada, A. P., Subedi, N., and Amin, R. (compilers) (2011) The Status of Nepal Mammals: The National Red List Series, Department of National Parks and Wildlife Conservation Kathmandu, Nepal.",National
226255,"Viverra zibetha Linnaeus, 1758",Large Indian Civet,2011,Nepal,The Status of Nepal's Mammals: The National Red List Series,IUCN,"Near Threatened
NT","Jnawali, S.R., Baral, H.S., Lee, S., Acharya, K.P., Upadhyay, G.P., Pandey, M., Shrestha, R., Joshi, D., Laminchhane, B.R., Griffiths, J., Khatiwada, A. P., Subedi, N., and Amin, R. (compilers) (2011) The Status of Nepal Mammals: The National Red List Series, Department of National Parks and Wildlife Conservation Kathmandu, Nepal.",National
226256,"Viverricula indica É. Geoffroy Saint-Hilaire, 1803",Small Indian Civet,2011,Nepal,The Status of Nepal's Mammals: The National Red List Series,IUCN,"Least Concern
LC","Jnawali, S.R., Baral, H.S., Lee, S., Acharya, K.P., Upadhyay, G.P., Pandey, M., Shrestha, R., Joshi, D., Laminchhane, B.R., Griffiths, J., Khatiwada, A. P., Subedi, N., and Amin, R. (compilers) (2011) The Status of Nepal Mammals: The National Red List Series, Department of National Parks and Wildlife Conservation Kathmandu, Nepal.",National
226257,"Vulpes bengalensis (Shaw, 1800)",Bengal Fox,2011,Nepal,The Status of Nepal's Mammals: The National Red List Series,IUCN,"Vulnerable
VU","Jnawali, S.R., Baral, H.S., Lee, S., Acharya, K.P., Upadhyay, G.P., Pandey, M., Shrestha, R., Joshi, D., Laminchhane, B.R., Griffiths, J., Khatiwada, A. P., Subedi, N., and Amin, R. (compilers) (2011) The Status of Nepal Mammals: The National Red List Series, Department of National Parks and Wildlife Conservation Kathmandu, Nepal.",National
